event_id,delivery_time,generated_time,host_id,event_type,event_score,is_synthetic_flood,belief_before,belief_after,belief_delta,entropy_before,entropy_after,entropy_delta
event_000395,31,31,host_029,endpoint_alert,0.7242213737132559,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000396,31,31,host_031,endpoint_alert,0.656977761614943,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000397,31,31,host_038,auth_alert,0.6179551287654643,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000398,31,31,host_041,network_alert,0.6273076230195648,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000399,31,31,host_044,auth_alert,0.8261719538076618,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000328,31,31,host_044,auth_alert,0.1433255658909982,False,0.999,0.999,0.0,0.011407757737461145,0.011407757737461145,0.0
event_000400,31,31,host_046,auth_alert,0.6470918392463356,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000401,31,31,host_047,endpoint_alert,0.9010629181247529,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000103,31,31,host_049,endpoint_alert,0.36868136144455954,False,0.943464661781549,0.999,0.055535338218451025,0.31353512900247904,0.011407757737461145,-0.3021273712650179
event_000402,32,32,host_001,endpoint_alert,0.7130165444555604,False,0.5191043860449079,0.8773585221587981,0.3582541361138901,0.9989466409615715,0.5369063481926628,-0.4620402927689087
noise_event_000440,32,32,host_001,network_alert,0.186765591440914,False,0.8773585221587981,0.999,0.12164147784120194,0.5369063481926628,0.011407757737461145,-0.5254985904552016
event_000404,32,32,host_004,endpoint_alert,0.7851038595682402,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
noise_event_000087,32,32,host_005,auth_alert,0.29015821168258493,False,0.7332565562140578,0.8857961091347041,0.15253955292064625,0.836752771154025,0.5124673718637269,-0.3242853992902981
event_000405,32,32,host_007,auth_alert,0.9539555331373779,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000406,32,32,host_008,auth_alert,0.8908220650966818,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
noise_event_000165,32,32,host_009,endpoint_alert,0.37396647181963577,False,0.43059923900164804,0.7040908569565569,0.2734916179549089,0.9860576461928869,0.8762326311180573,-0.10982501507482967
event_000407,32,32,host_012,endpoint_alert,0.5526514168685271,False,0.05,0.36816285421713174,0.31816285421713175,0.28639695711595625,0.9492510316529174,0.6628540745369611
