time,host_id,belief_compromised,belief_entropy,true_state,true_compromised,belief_error
8,host_015,0.05,0.28639695711595625,benign,0,0.05
8,host_016,0.05,0.28639695711595625,benign,0,0.05
8,host_017,0.05,0.28639695711595625,benign,0,0.05
8,host_018,0.05,0.28639695711595625,benign,0,0.05
8,host_019,0.3362765275329559,0.9212109506828865,compromised,1,0.6637234724670441
8,host_020,0.05,0.28639695711595625,benign,0,0.05
8,host_021,0.9533498155104891,0.2719930430525883,compromised,1,0.04665018448951086
8,host_022,0.05,0.28639695711595625,benign,0,0.05
8,host_023,0.05,0.28639695711595625,benign,0,0.05
8,host_024,0.5410695131317471,0.9951277109903303,benign,0,0.5410695131317471
8,host_025,0.6479337429088319,0.9358998731108059,compromised,1,0.3520662570911681
8,host_026,0.05,0.28639695711595625,benign,0,0.05
8,host_027,0.7265232142964165,0.8464094837173388,compromised,1,0.27347678570358347
8,host_028,0.05,0.28639695711595625,benign,0,0.05
8,host_029,0.2970053244249091,0.8775993662873129,benign,0,0.2970053244249091
8,host_030,0.05,0.28639695711595625,benign,0,0.05
8,host_031,0.98951,0.08402430226459584,compromised,1,0.01049
8,host_032,0.20133230456926357,0.7245847146964308,benign,0,0.20133230456926357
8,host_033,0.05,0.28639695711595625,benign,0,0.05
8,host_034,0.1818816227225446,0.6841760781290582,benign,0,0.1818816227225446
8,host_035,0.2593336608501327,0.825739192020156,benign,0,0.2593336608501327
8,host_036,0.98951,0.08402430226459584,compromised,1,0.01049
8,host_037,0.05,0.28639695711595625,benign,0,0.05
8,host_038,0.98951,0.08402430226459584,compromised,1,0.01049
8,host_039,0.27428452384701546,0.8475456964695203,benign,0,0.27428452384701546
8,host_040,0.05,0.28639695711595625,benign,0,0.05
8,host_041,0.05,0.28639695711595625,benign,0,0.05
8,host_042,0.05,0.28639695711595625,benign,0,0.05
8,host_043,0.05,0.28639695711595625,benign,0,0.05
8,host_044,0.05,0.28639695711595625,benign,0,0.05
8,host_045,0.34470469634304657,0.9292497818494372,benign,0,0.34470469634304657
8,host_046,0.05,0.28639695711595625,benign,0,0.05
8,host_047,0.7226925418142266,0.8517560419913071,compromised,1,0.2773074581857734
8,host_048,0.05,0.28639695711595625,benign,0,0.05
8,host_049,0.999,0.011407757737461145,compromised,1,0.0010000000000000009
