event_id,host_id,generated_time,delivery_time,latency,event_type,event_score,is_synthetic_flood,true_state_at_generated_time,true_state_at_delivery_time,true_compromised_at_delivery_time,belief_before,belief_after,belief_delta,entropy_before,entropy_after,entropy_delta,belief_error_before,belief_error_after,belief_error_delta,usefulness_label
flood_event_008935,host_010,29,29,0,low_value_network_alert,0.23114331670662105,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
event_000344,host_011,29,29,0,endpoint_alert,0.6129881761527388,False,compromised,compromised,1,0.9026253084085195,0.999,0.09637469159148049,0.46061788616665467,0.011407757737461145,-0.4492101284291935,0.09737469159148049,0.0010000000000000009,-0.09637469159148049,useful
flood_event_000307,host_011,29,29,0,low_value_network_alert,0.19675069948758325,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
flood_event_005814,host_013,29,29,0,low_value_network_alert,0.18421361983617512,True,compromised,compromised,1,0.7519099999999997,0.7119099999999997,-0.040000000000000036,0.8082367872258402,0.8662411756648105,0.05800438843897027,0.24809000000000025,0.2880900000000003,0.040000000000000036,flood
event_000345,host_014,29,29,0,network_alert,0.6371956464816466,False,compromised,compromised,1,0.7115322423153613,0.9908311539357729,0.27929891162041165,0.8667337138874938,0.07523134393071987,-0.7915023699567739,0.2884677576846387,0.009168846064227076,-0.27929891162041165,useful
flood_event_003080,host_014,29,29,0,low_value_network_alert,0.1623693894131938,True,compromised,compromised,1,0.9908311539357729,0.9508311539357729,-0.040000000000000036,0.07523134393071987,0.28285572898258304,0.20762438505186318,0.009168846064227076,0.04916884606422711,0.040000000000000036,flood
flood_event_004938,host_015,29,29,0,low_value_network_alert,0.2223913096670911,True,suspicious,suspicious,0,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795,0.00149,0.001,-0.00049,flood
flood_event_007576,host_015,29,29,0,low_value_network_alert,0.09286604416224278,True,suspicious,suspicious,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_001028,host_016,29,29,0,low_value_network_alert,0.1449753672951408,True,benign,benign,0,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795,0.00149,0.001,-0.00049,flood
flood_event_010103,host_016,29,29,0,low_value_network_alert,0.16385179614536816,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
event_000346,host_017,29,29,0,auth_alert,0.40608538244502634,False,suspicious,suspicious,0,0.00149,0.1830113456112566,0.1815213456112566,0.016139816562729933,0.6866206199760524,0.6704808034133225,0.00149,0.1830113456112566,0.1815213456112566,misleading
flood_event_007947,host_017,29,29,0,low_value_network_alert,0.21570116598826786,True,suspicious,suspicious,0,0.1830113456112566,0.14301134561125659,-0.04000000000000001,0.6866206199760524,0.5920712468820032,-0.0945493730940492,0.1830113456112566,0.14301134561125659,-0.04000000000000001,flood
event_000347,host_018,29,29,0,endpoint_alert,0.9341764587253203,False,compromised,compromised,1,0.6363892400677463,0.999,0.36261075993225367,0.9456396312805702,0.011407757737461145,-0.934231873543109,0.36361075993225367,0.0010000000000000009,-0.36261075993225367,useful
flood_event_003523,host_018,29,29,0,low_value_network_alert,0.11515830821951012,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
flood_event_006726,host_018,29,29,0,low_value_network_alert,0.15692128419229168,True,compromised,compromised,1,0.959,0.9189999999999999,-0.040000000000000036,0.24685851466035832,0.40569298829381,0.15883447363345168,0.041000000000000036,0.08100000000000007,0.040000000000000036,flood
flood_event_009087,host_018,29,29,0,low_value_network_alert,0.05619230472656958,True,compromised,compromised,1,0.9189999999999999,0.8789999999999999,-0.040000000000000036,0.40569298829381,0.5322285197808092,0.1265355314869992,0.08100000000000007,0.12100000000000011,0.040000000000000036,flood
flood_event_010974,host_018,29,29,0,low_value_network_alert,0.20835654331183426,True,compromised,compromised,1,0.8789999999999999,0.8389999999999999,-0.040000000000000036,0.5322285197808092,0.6366965139166224,0.1044679941358132,0.12100000000000011,0.16100000000000014,0.040000000000000036,flood
event_000348,host_019,29,29,0,network_alert,0.7618689666288827,False,compromised,compromised,1,0.91031,0.999,0.08869000000000005,0.43543423018254157,0.011407757737461145,-0.4240264724450804,0.08969000000000005,0.0010000000000000009,-0.08869000000000005,useful
event_000349,host_021,29,29,0,endpoint_alert,0.6978014789609555,False,compromised,compromised,1,0.8707099999999999,0.999,0.12829000000000013,0.555487787222521,0.011407757737461145,-0.5440800294850598,0.12929000000000013,0.0010000000000000009,-0.12829000000000013,useful
flood_event_000384,host_021,29,29,0,low_value_network_alert,0.17402985732565926,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
flood_event_003710,host_021,29,29,0,low_value_network_alert,0.08956089073463391,True,compromised,compromised,1,0.959,0.9189999999999999,-0.040000000000000036,0.24685851466035832,0.40569298829381,0.15883447363345168,0.041000000000000036,0.08100000000000007,0.040000000000000036,flood
event_000350,host_022,29,29,0,auth_alert,0.7337333783487271,False,compromised,compromised,1,0.8621068999999999,0.999,0.1368931000000001,0.5786943225845085,0.011407757737461145,-0.5672865648470473,0.1378931000000001,0.0010000000000000009,-0.1368931000000001,useful
flood_event_001470,host_023,29,29,0,low_value_network_alert,0.094496450425748,True,benign,benign,0,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795,0.00149,0.001,-0.00049,flood
flood_event_001517,host_023,29,29,0,low_value_network_alert,0.19121971647855207,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_001880,host_023,29,29,0,low_value_network_alert,0.11538389103844496,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_006467,host_023,29,29,0,low_value_network_alert,0.10515624927807113,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
event_000351,host_024,29,29,0,network_alert,0.6975542693833632,False,compromised,compromised,1,0.7829068999999999,0.999,0.21609310000000015,0.7548239546860638,0.011407757737461145,-0.7434161969486026,0.21709310000000015,0.0010000000000000009,-0.21609310000000015,useful
flood_event_001558,host_024,29,29,0,low_value_network_alert,0.184665661480391,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
flood_event_003355,host_024,29,29,0,low_value_network_alert,0.2212697431267512,True,compromised,compromised,1,0.959,0.9189999999999999,-0.040000000000000036,0.24685851466035832,0.40569298829381,0.15883447363345168,0.041000000000000036,0.08100000000000007,0.040000000000000036,flood
flood_event_004558,host_024,29,29,0,low_value_network_alert,0.1635329412827966,True,compromised,compromised,1,0.9189999999999999,0.8789999999999999,-0.040000000000000036,0.40569298829381,0.5322285197808092,0.1265355314869992,0.08100000000000007,0.12100000000000011,0.040000000000000036,flood
flood_event_009136,host_024,29,29,0,low_value_network_alert,0.12659567922368528,True,compromised,compromised,1,0.8789999999999999,0.8389999999999999,-0.040000000000000036,0.5322285197808092,0.6366965139166224,0.1044679941358132,0.12100000000000011,0.16100000000000014,0.040000000000000036,flood
flood_event_010680,host_024,29,29,0,low_value_network_alert,0.21138379601218132,True,compromised,compromised,1,0.8389999999999999,0.7989999999999998,-0.040000000000000036,0.6366965139166224,0.7239235920856693,0.08722707816904685,0.16100000000000014,0.20100000000000018,0.040000000000000036,flood
flood_event_002922,host_026,29,29,0,low_value_network_alert,0.22783953706293347,True,benign,benign,0,0.0019751,0.001,-0.0009751,0.020590670221645797,0.011407757737461138,-0.009182912484184659,0.0019751,0.001,-0.0009751,flood
flood_event_002047,host_027,29,29,0,low_value_network_alert,0.11464145789855658,True,compromised,compromised,1,0.9499099999999999,0.9099099999999999,-0.040000000000000036,0.28677914765328905,0.43677015401094693,0.14999100635765789,0.05009000000000008,0.09009000000000011,0.040000000000000036,flood
flood_event_003712,host_028,29,29,0,low_value_network_alert,0.08734518040388646,True,compromised,compromised,1,0.2945286847094134,0.2545286847094134,-0.03999999999999998,0.8744996159595642,0.8183773323019559,-0.056122283657608296,0.7054713152905866,0.7454713152905865,0.039999999999999925,flood
flood_event_005138,host_028,29,29,0,low_value_network_alert,0.1438263995167032,True,compromised,compromised,1,0.2545286847094134,0.21452868470941341,-0.04000000000000001,0.8183773323019559,0.7500504449587385,-0.06832688734321735,0.7454713152905865,0.7854713152905866,0.040000000000000036,flood
flood_event_006768,host_028,29,29,0,low_value_network_alert,0.23050609021783167,True,compromised,compromised,1,0.21452868470941341,0.1745286847094134,-0.04000000000000001,0.7500504449587385,0.6679603736121513,-0.08209007134658719,0.7854713152905866,0.8254713152905866,0.040000000000000036,flood
event_000352,host_029,29,29,0,endpoint_alert,0.6645918380543986,False,compromised,compromised,1,0.91031,0.999,0.08869000000000005,0.43543423018254157,0.011407757737461145,-0.4240264724450804,0.08969000000000005,0.0010000000000000009,-0.08869000000000005,useful
flood_event_006115,host_029,29,29,0,low_value_network_alert,0.235193169522128,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
flood_event_007080,host_029,29,29,0,low_value_network_alert,0.1748579673706582,True,compromised,compromised,1,0.959,0.9189999999999999,-0.040000000000000036,0.24685851466035832,0.40569298829381,0.15883447363345168,0.041000000000000036,0.08100000000000007,0.040000000000000036,flood
flood_event_008202,host_029,29,29,0,low_value_network_alert,0.10988268512509383,True,compromised,compromised,1,0.9189999999999999,0.8789999999999999,-0.040000000000000036,0.40569298829381,0.5322285197808092,0.1265355314869992,0.08100000000000007,0.12100000000000011,0.040000000000000036,flood
event_000353,host_031,29,29,0,endpoint_alert,0.9532476093627251,False,compromised,compromised,1,0.7519099999999997,0.999,0.24709000000000025,0.8082367872258402,0.011407757737461145,-0.7968290294883791,0.24809000000000025,0.0010000000000000009,-0.24709000000000025,useful
flood_event_009098,host_031,29,29,0,low_value_network_alert,0.063202654032563,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
event_000354,host_032,29,29,0,endpoint_alert,0.8739954107733556,False,compromised,compromised,1,0.7136388224917223,0.999,0.2853611775082777,0.8639742345505882,0.011407757737461145,-0.852566476813127,0.2863611775082777,0.0010000000000000009,-0.2853611775082777,useful
flood_event_000925,host_032,29,29,0,low_value_network_alert,0.23115837058285205,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
flood_event_004115,host_032,29,29,0,low_value_network_alert,0.09176378685708575,True,compromised,compromised,1,0.959,0.9189999999999999,-0.040000000000000036,0.24685851466035832,0.40569298829381,0.15883447363345168,0.041000000000000036,0.08100000000000007,0.040000000000000036,flood
flood_event_006251,host_032,29,29,0,low_value_network_alert,0.22717905190802595,True,compromised,compromised,1,0.9189999999999999,0.8789999999999999,-0.040000000000000036,0.40569298829381,0.5322285197808092,0.1265355314869992,0.08100000000000007,0.12100000000000011,0.040000000000000036,flood
flood_event_000240,host_033,29,29,0,low_value_network_alert,0.0935257053393924,True,benign,benign,0,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795,0.00149,0.001,-0.00049,flood
flood_event_000419,host_033,29,29,0,low_value_network_alert,0.1529166103771062,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_000562,host_033,29,29,0,low_value_network_alert,0.16043698571186601,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_008581,host_033,29,29,0,low_value_network_alert,0.06146307145493937,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_003573,host_034,29,29,0,low_value_network_alert,0.202760570466048,True,benign,benign,0,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795,0.00149,0.001,-0.00049,flood
flood_event_003866,host_034,29,29,0,low_value_network_alert,0.09818509610463277,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_004212,host_034,29,29,0,low_value_network_alert,0.1602944240583285,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_011591,host_034,29,29,0,low_value_network_alert,0.22159127525332514,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_002808,host_035,29,29,0,low_value_network_alert,0.21712665181066493,True,compromised,compromised,1,0.8621068999999999,0.8221068999999999,-0.040000000000000036,0.5786943225845085,0.6754461735987908,0.0967518510142823,0.1378931000000001,0.17789310000000014,0.040000000000000036,flood
event_000355,host_036,29,29,0,endpoint_alert,0.6982517276965212,False,compromised,compromised,1,0.7041028999999998,0.999,0.29489710000000025,0.8762175694974466,0.011407757737461145,-0.8648098117599854,0.29589710000000025,0.0010000000000000009,-0.29489710000000025,useful
event_000356,host_038,29,29,0,network_alert,0.9399968610515981,False,compromised,compromised,1,0.91031,0.999,0.08869000000000005,0.43543423018254157,0.011407757737461145,-0.4240264724450804,0.08969000000000005,0.0010000000000000009,-0.08869000000000005,useful
event_000357,host_039,29,29,0,endpoint_alert,0.8233012903681564,False,compromised,compromised,1,0.8707099999999999,0.999,0.12829000000000013,0.555487787222521,0.011407757737461145,-0.5440800294850598,0.12929000000000013,0.0010000000000000009,-0.12829000000000013,useful
flood_event_004945,host_039,29,29,0,low_value_network_alert,0.15076056093690376,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
flood_event_007498,host_039,29,29,0,low_value_network_alert,0.0726536350786462,True,compromised,compromised,1,0.959,0.9189999999999999,-0.040000000000000036,0.24685851466035832,0.40569298829381,0.15883447363345168,0.041000000000000036,0.08100000000000007,0.040000000000000036,flood
flood_event_010547,host_039,29,29,0,low_value_network_alert,0.06831352655614435,True,compromised,compromised,1,0.9189999999999999,0.8789999999999999,-0.040000000000000036,0.40569298829381,0.5322285197808092,0.1265355314869992,0.08100000000000007,0.12100000000000011,0.040000000000000036,flood
flood_event_010978,host_039,29,29,0,low_value_network_alert,0.16943002080218403,True,compromised,compromised,1,0.8789999999999999,0.8389999999999999,-0.040000000000000036,0.5322285197808092,0.6366965139166224,0.1044679941358132,0.12100000000000011,0.16100000000000014,0.040000000000000036,flood
event_000358,host_041,29,29,0,auth_alert,0.6395775676450912,False,compromised,compromised,1,0.5376707478382458,0.7775651397495186,0.23989439191127282,0.9959015029552402,0.7645886302335838,-0.23131287272165635,0.46232925216175424,0.22243486025048143,-0.23989439191127282,useful
flood_event_009185,host_041,29,29,0,low_value_network_alert,0.09491957692701801,True,compromised,compromised,1,0.7775651397495186,0.7375651397495185,-0.040000000000000036,0.7645886302335838,0.8303984272542289,0.06580979702064504,0.22243486025048143,0.26243486025048146,0.040000000000000036,flood
flood_event_000114,host_042,29,29,0,low_value_network_alert,0.07117948075015067,True,suspicious,suspicious,0,0.0019751,0.001,-0.0009751,0.020590670221645797,0.011407757737461138,-0.009182912484184659,0.0019751,0.001,-0.0009751,flood
flood_event_008044,host_042,29,29,0,low_value_network_alert,0.10794263752296938,True,suspicious,suspicious,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_009556,host_042,29,29,0,low_value_network_alert,0.1471934482710707,True,suspicious,suspicious,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_010766,host_042,29,29,0,low_value_network_alert,0.11422543311033478,True,suspicious,suspicious,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_000068,host_043,29,29,0,low_value_network_alert,0.14646068738858006,True,benign,benign,0,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795,0.00149,0.001,-0.00049,flood
flood_event_005636,host_043,29,29,0,low_value_network_alert,0.09075411958848452,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_009767,host_043,29,29,0,low_value_network_alert,0.2210994545781057,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
event_000359,host_045,29,29,0,network_alert,0.6333485654531892,False,compromised,compromised,1,0.8707099999999999,0.999,0.12829000000000013,0.555487787222521,0.011407757737461145,-0.5440800294850598,0.12929000000000013,0.0010000000000000009,-0.12829000000000013,useful
flood_event_000767,host_045,29,29,0,low_value_network_alert,0.14622462035262995,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
flood_event_002044,host_045,29,29,0,low_value_network_alert,0.08562682874834726,True,compromised,compromised,1,0.959,0.9189999999999999,-0.040000000000000036,0.24685851466035832,0.40569298829381,0.15883447363345168,0.041000000000000036,0.08100000000000007,0.040000000000000036,flood
flood_event_002604,host_045,29,29,0,low_value_network_alert,0.06463613811619191,True,compromised,compromised,1,0.9189999999999999,0.8789999999999999,-0.040000000000000036,0.40569298829381,0.5322285197808092,0.1265355314869992,0.08100000000000007,0.12100000000000011,0.040000000000000036,flood
flood_event_007272,host_045,29,29,0,low_value_network_alert,0.16081250389086446,True,compromised,compromised,1,0.8789999999999999,0.8389999999999999,-0.040000000000000036,0.5322285197808092,0.6366965139166224,0.1044679941358132,0.12100000000000011,0.16100000000000014,0.040000000000000036,flood
flood_event_009293,host_045,29,29,0,low_value_network_alert,0.05836083547276403,True,compromised,compromised,1,0.8389999999999999,0.7989999999999998,-0.040000000000000036,0.6366965139166224,0.7239235920856693,0.08722707816904685,0.16100000000000014,0.20100000000000018,0.040000000000000036,flood
event_000360,host_046,29,29,0,network_alert,0.9600473571170183,False,compromised,compromised,1,0.6551416300663772,0.999,0.34385836993362284,0.9293921287010868,0.011407757737461145,-0.9179843709636256,0.34485836993362284,0.0010000000000000009,-0.34385836993362284,useful
event_000361,host_047,29,29,0,endpoint_alert,0.771931089237208,False,compromised,compromised,1,0.6036183822206539,0.9766011545299559,0.372982772309302,0.9687945849901587,0.16012068564632959,-0.8086738993438292,0.3963816177793461,0.023398845470044116,-0.372982772309302,useful
flood_event_000133,host_047,29,29,0,low_value_network_alert,0.08072267903841174,True,compromised,compromised,1,0.9766011545299559,0.9366011545299558,-0.040000000000000036,0.16012068564632959,0.34079185537411055,0.18067116972778097,0.023398845470044116,0.06339884547004415,0.040000000000000036,flood
flood_event_002865,host_047,29,29,0,low_value_network_alert,0.22728008383855425,True,compromised,compromised,1,0.9366011545299558,0.8966011545299558,-0.040000000000000036,0.34079185537411055,0.47967800534972926,0.1388861499756187,0.06339884547004415,0.10339884547004419,0.040000000000000036,flood
flood_event_004237,host_047,29,29,0,low_value_network_alert,0.09634837281833963,True,compromised,compromised,1,0.8966011545299558,0.8566011545299558,-0.040000000000000036,0.47967800534972926,0.5930713326739124,0.11339332732418317,0.10339884547004419,0.14339884547004422,0.040000000000000036,flood
flood_event_008095,host_047,29,29,0,low_value_network_alert,0.06082005741088301,True,compromised,compromised,1,0.8566011545299558,0.8166011545299557,-0.040000000000000036,0.5930713326739124,0.6874562690369148,0.09438493636300238,0.14339884547004422,0.18339884547004426,0.040000000000000036,flood
event_000362,host_048,29,29,0,auth_alert,0.9413826458969623,False,compromised,compromised,1,0.00149,0.3168356614742406,0.3153456614742406,0.016139816562729933,0.9009071054445648,0.8847672888818349,0.99851,0.6831643385257594,-0.3153456614742406,useful
event_000363,host_049,29,29,0,network_alert,0.6255191575392897,False,compromised,compromised,1,0.6510824114899998,0.9274622008748222,0.27637978938482244,0.9330976534518503,0.37532363899831384,-0.5577740144535364,0.3489175885100002,0.07253779912517777,-0.27637978938482244,useful
flood_event_007858,host_049,29,29,0,low_value_network_alert,0.21547250398943918,True,compromised,compromised,1,0.9274622008748222,0.8874622008748222,-0.040000000000000036,0.37532363899831384,0.5075235880124006,0.13219994901408677,0.07253779912517777,0.1125377991251778,0.040000000000000036,flood
flood_event_003640,host_000,30,30,0,low_value_network_alert,0.06717415959807227,True,benign,benign,0,0.0019751,0.001,-0.0009751,0.020590670221645797,0.011407757737461138,-0.009182912484184659,0.0019751,0.001,-0.0009751,flood
flood_event_008928,host_000,30,30,0,low_value_network_alert,0.17814139701591597,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
event_000364,host_002,30,30,0,endpoint_alert,0.6357280568241556,False,compromised,compromised,1,0.3785800124854211,0.7175120266914601,0.33893201420603897,0.957032952767547,0.8588187398595496,-0.09821421290799737,0.6214199875145789,0.2824879733085399,-0.338932014206039,useful
flood_event_001642,host_002,30,30,0,low_value_network_alert,0.17774618257947616,True,compromised,compromised,1,0.7175120266914601,0.67751202669146,-0.040000000000000036,0.8588187398595496,0.90706654426005,0.04824780440050036,0.2824879733085399,0.32248797330853995,0.040000000000000036,flood
flood_event_004495,host_003,30,30,0,low_value_network_alert,0.08610459253723804,True,benign,benign,0,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795,0.00149,0.001,-0.00049,flood
flood_event_006510,host_003,30,30,0,low_value_network_alert,0.13863460704447716,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_002652,host_004,30,30,0,low_value_network_alert,0.176445907417664,True,compromised,compromised,1,0.7048948999999998,0.6648948999999997,-0.040000000000000036,0.8752248495247724,0.9200574198079068,0.044832570283134365,0.29510510000000023,0.33510510000000027,0.040000000000000036,flood
flood_event_004736,host_004,30,30,0,low_value_network_alert,0.06648295814126937,True,compromised,compromised,1,0.6648948999999997,0.6248948999999997,-0.040000000000000036,0.9200574198079068,0.9545114240133312,0.03445400420542444,0.33510510000000027,0.3751051000000003,0.040000000000000036,flood
flood_event_008971,host_004,30,30,0,low_value_network_alert,0.0924897364600609,True,compromised,compromised,1,0.6248948999999997,0.5848948999999997,-0.040000000000000036,0.9545114240133312,0.979103490677496,0.024592066664164802,0.3751051000000003,0.41510510000000034,0.040000000000000036,flood
flood_event_005882,host_005,30,30,0,low_value_network_alert,0.06365829033402436,True,benign,benign,0,0.00149,0.001,-0.00049,0.016139816562729933,0.011407757737461138,-0.004732058825268795,0.00149,0.001,-0.00049,flood
flood_event_007092,host_005,30,30,0,low_value_network_alert,0.08113027692521235,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_010332,host_005,30,30,0,low_value_network_alert,0.21939408443449956,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
flood_event_011371,host_005,30,30,0,low_value_network_alert,0.2028188229682346,True,benign,benign,0,0.001,0.001,0.0,0.011407757737461138,0.011407757737461138,0.0,0.001,0.001,0.0,flood
event_000365,host_006,30,30,0,auth_alert,0.44733766568253763,False,suspicious,suspicious,0,0.0019751,0.19380951642063443,0.19183441642063442,0.020590670221645797,0.7093729958280464,0.6887823256064005,0.0019751,0.19380951642063443,0.19183441642063442,misleading
flood_event_008359,host_006,30,30,0,low_value_network_alert,0.12455027653583205,True,suspicious,suspicious,0,0.19380951642063443,0.15380951642063442,-0.04000000000000001,0.7093729958280464,0.6192920799974935,-0.09008091583055289,0.19380951642063443,0.15380951642063442,-0.04000000000000001,flood
flood_event_008736,host_006,30,30,0,low_value_network_alert,0.17377340791797302,True,suspicious,suspicious,0,0.15380951642063442,0.11380951642063442,-0.04000000000000001,0.6192920799974935,0.5113007421238353,-0.10799133787365822,0.15380951642063442,0.11380951642063442,-0.04000000000000001,flood
flood_event_011590,host_006,30,30,0,low_value_network_alert,0.09586059027960665,True,suspicious,suspicious,0,0.11380951642063442,0.07380951642063441,-0.04000000000000001,0.5113007421238353,0.37998183874464475,-0.1313189033791905,0.11380951642063442,0.07380951642063441,-0.04000000000000001,flood
event_000366,host_007,30,30,0,endpoint_alert,0.6230396820319739,False,compromised,compromised,1,0.8617108999999998,0.999,0.13728910000000016,0.5797405211351281,0.011407757737461145,-0.5683327633976669,0.13828910000000016,0.0010000000000000009,-0.13728910000000016,useful
flood_event_001955,host_007,30,30,0,low_value_network_alert,0.14490601783757817,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
flood_event_003611,host_007,30,30,0,low_value_network_alert,0.0771252622731657,True,compromised,compromised,1,0.959,0.9189999999999999,-0.040000000000000036,0.24685851466035832,0.40569298829381,0.15883447363345168,0.041000000000000036,0.08100000000000007,0.040000000000000036,flood
event_000367,host_008,30,30,0,endpoint_alert,0.7466500907560216,False,compromised,compromised,1,0.8707099999999999,0.999,0.12829000000000013,0.555487787222521,0.011407757737461145,-0.5440800294850598,0.12929000000000013,0.0010000000000000009,-0.12829000000000013,useful
flood_event_009855,host_008,30,30,0,low_value_network_alert,0.05139736824000061,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
event_000368,host_011,30,30,0,endpoint_alert,0.7312456894044069,False,compromised,compromised,1,0.9499099999999999,0.999,0.04909000000000008,0.28677914765328905,0.011407757737461145,-0.2753713899158279,0.05009000000000008,0.0010000000000000009,-0.04909000000000008,useful
flood_event_007747,host_011,30,30,0,low_value_network_alert,0.18455640431257314,True,compromised,compromised,1,0.999,0.959,-0.040000000000000036,0.011407757737461145,0.24685851466035832,0.2354507569228972,0.0010000000000000009,0.041000000000000036,0.040000000000000036,flood
flood_event_011112,host_011,30,30,0,low_value_network_alert,0.10539467233876561,True,compromised,compromised,1,0.959,0.9189999999999999,-0.040000000000000036,0.24685851466035832,0.40569298829381,0.15883447363345168,0.041000000000000036,0.08100000000000007,0.040000000000000036,flood
flood_event_011404,host_011,30,30,0,low_value_network_alert,0.14661373553743387,True,compromised,compromised,1,0.9189999999999999,0.8789999999999999,-0.040000000000000036,0.40569298829381,0.5322285197808092,0.1265355314869992,0.08100000000000007,0.12100000000000011,0.040000000000000036,flood
flood_event_005553,host_012,30,30,0,low_value_network_alert,0.14002423934826566,True,suspicious,suspicious,0,0.0019751,0.001,-0.0009751,0.020590670221645797,0.011407757737461138,-0.009182912484184659,0.0019751,0.001,-0.0009751,flood
flood_event_000608,host_013,30,30,0,low_value_network_alert,0.1628190274094446,True,compromised,compromised,1,0.7052908999999997,0.6652908999999997,-0.040000000000000036,0.8747268585817213,0.9196654609992677,0.044938602417546436,0.2947091000000003,0.3347091000000003,0.040000000000000036,flood
