event_id,delivery_time,generated_time,host_id,event_type,event_score,is_synthetic_flood,belief_before,belief_after,belief_delta,entropy_before,entropy_after,entropy_delta
event_001302,65,65,host_044,auth_alert,0.9166331147445033,False,0.943464661781549,0.999,0.055535338218451025,0.31353512900247904,0.011407757737461145,-0.3021273712650179
event_001304,65,65,host_046,network_alert,0.8414631236606117,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001305,65,65,host_047,endpoint_alert,0.6507985989496587,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_001306,65,65,host_049,endpoint_alert,0.7035760645172164,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001307,66,66,host_000,endpoint_alert,0.9032149645279701,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_001309,66,66,host_005,endpoint_alert,0.6643341071673913,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001311,66,66,host_012,endpoint_alert,0.6911280068354362,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_001312,66,66,host_013,endpoint_alert,0.9176899573595362,False,0.9524895573551,0.999,0.04651044264490001,0.27572585701475005,0.011407757737461145,-0.2643180992772889
event_001315,66,66,host_018,endpoint_alert,0.7318717645353643,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_001316,66,66,host_019,endpoint_alert,0.617320648393667,False,0.96160561349,0.999,0.037394386510000044,0.23488144980763456,0.011407757737461145,-0.22347369207017342
event_001318,66,66,host_023,auth_alert,0.6591263116920132,False,0.96160561349,0.999,0.037394386510000044,0.23488144980763456,0.011407757737461145,-0.22347369207017342
event_001319,66,66,host_024,endpoint_alert,0.8638655452263493,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_001323,66,66,host_029,network_alert,0.731081696091625,False,0.9524895573551,0.999,0.04651044264490001,0.27572585701475005,0.011407757737461145,-0.2643180992772889
event_001325,66,66,host_031,network_alert,0.7278865968372208,False,0.9169278678619752,0.999,0.08207213213802478,0.4129125977516551,0.011407757737461145,-0.40150484001419395
event_001327,66,66,host_035,auth_alert,0.8613741951629658,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_001330,66,66,host_043,auth_alert,0.7894937767029672,False,0.9345300151637335,0.999,0.06446998483626654,0.34878644763509764,0.011407757737461145,-0.3373786898976365
